Team_away, Conf_away, AjdEM_away, AdjO_away, AdjD_away, AdjT_away, Luck_away, SOS_AdjEM_away, SOS_OppO_away, SOS_OppD_away, NCSOS_AdjEM_away,Team_home, Conf_home, AjdEM_home, AdjO_home, AdjD_home, AdjT_home, Luck_home, SOS_AdjEM_home, SOS_OppO_home, SOS_OppD_home, NCSOS_AdjEM_home,Date,Away_Team,Away_Score,Home_Team,Home_Score,Spread,Total
Tennessee,SEC,25.1,111.5,86.4,67.4,0.029,11.39,108.5,97.1,4.85,Vanderbilt,SEC,12.27,107.2,94.9,67.8,-0.053,8.58,107.1,98.5,-0.82,2022-01-18,Tennessee,68.0,Vanderbilt,60.0,8.0,128.0
Tennessee,SEC,25.1,111.5,86.4,67.4,0.029,11.39,108.5,97.1,4.85,Colorado,P12,10.64,106.5,95.9,67.4,0.041,5.01,105.5,100.5,-7.62,2021-12-04,Tennessee,69.0,Colorado,54.0,15.0,123.0
Tennessee,SEC,25.1,111.5,86.4,67.4,0.029,11.39,108.5,97.1,4.85,South Carolina,SEC,7.53,101.5,93.9,70.5,0.105,8.85,107.7,98.8,-0.24,2022-02-05,Tennessee,81.0,South Carolina,57.0,24.0,138.0
Tennessee,SEC,25.1,111.5,86.4,67.4,0.029,11.39,108.5,97.1,4.85,Missouri,SEC,3.01,104.1,101.1,65.6,-0.02,10.34,107.1,96.7,2.07,2022-02-22,Tennessee,80.0,Missouri,61.0,19.0,141.0
Tennessee,SEC,25.1,111.5,86.4,67.4,0.029,11.39,108.5,97.1,4.85,Georgia,SEC,-3.99,106.7,110.6,68.6,-0.024,8.0,105.7,97.7,-2.35,2022-03-01,Tennessee,75.0,Georgia,68.0,7.0,143.0
Villanova,BE,24.56,117.5,92.9,62.3,0.06,11.46,109.1,97.6,8.65,Baylor,B12,27.04,118.0,91.0,67.4,0.004,10.96,107.4,96.5,-1.89,2021-12-12,Villanova,36.0,Baylor,57.0,-21.0,93.0
Villanova,BE,24.56,117.5,92.9,62.3,0.06,11.46,109.1,97.6,8.65,Tennessee,SEC,25.1,111.5,86.4,67.4,0.029,11.39,108.5,97.1,4.85,2021-11-20,Villanova,71.0,Tennessee,53.0,18.0,124.0
Villanova,BE,24.56,117.5,92.9,62.3,0.06,11.46,109.1,97.6,8.65,UCLA,P12,24.26,115.9,91.7,65.2,-0.029,8.5,107.2,98.7,3.67,2021-11-12,Villanova,77.0,UCLA,86.0,-9.0,163.0
Villanova,BE,24.56,117.5,92.9,62.3,0.06,11.46,109.1,97.6,8.65,Purdue,B10,22.36,121.0,98.6,66.1,0.022,8.81,108.0,99.2,-3.54,2021-11-21,Villanova,74.0,Purdue,80.0,-6.0,154.0
Villanova,BE,24.56,117.5,92.9,62.3,0.06,11.46,109.1,97.6,8.65,Connecticut,BE,18.55,113.8,95.3,64.8,-0.038,7.39,105.7,98.3,-3.58,2022-02-22,Villanova,69.0,Connecticut,71.0,-2.0,140.0
Villanova,BE,24.56,117.5,92.9,62.3,0.06,11.46,109.1,97.6,8.65,Providence,BE,15.89,111.5,95.6,65.2,0.164,7.74,106.7,99.0,0.26,2022-02-15,Villanova,89.0,Providence,84.0,5.0,173.0
Villanova,BE,24.56,117.5,92.9,62.3,0.06,11.46,109.1,97.6,8.65,Creighton,BE,13.78,105.9,92.2,67.2,0.086,9.11,107.5,98.4,-0.67,2021-12-17,Villanova,59.0,Creighton,79.0,-20.0,138.0
Villanova,BE,24.56,117.5,92.9,62.3,0.06,11.46,109.1,97.6,8.65,Seton Hall,BE,13.61,107.1,93.5,67.3,0.033,8.91,107.5,98.6,0.99,2022-01-01,Villanova,73.0,Seton Hall,67.0,6.0,140.0
Villanova,BE,24.56,117.5,92.9,62.3,0.06,11.46,109.1,97.6,8.65,Xavier,BE,13.36,111.2,97.8,68.6,0.01,7.92,106.4,98.4,0.98,2022-01-12,Villanova,64.0,Xavier,60.0,4.0,124.0
Villanova,BE,24.56,117.5,92.9,62.3,0.06,11.46,109.1,97.6,8.65,St. John's,BE,13.07,110.3,97.2,73.6,-0.101,6.71,105.8,99.1,-7.17,2022-02-08,Villanova,75.0,St. John's,69.0,6.0,144.0
Villanova,BE,24.56,117.5,92.9,62.3,0.06,11.46,109.1,97.6,8.65,St. John's,BE,13.07,110.3,97.2,73.6,-0.101,6.71,105.8,99.1,-7.17,2022-03-10,Villanova,66.0,St. John's,65.0,1.0,131.0
Villanova,BE,24.56,117.5,92.9,62.3,0.06,11.46,109.1,97.6,8.65,Marquette,BE,13.06,109.2,96.2,70.9,0.021,9.5,107.3,97.8,4.04,2022-02-02,Villanova,73.0,Marquette,83.0,-10.0,156.0
Villanova,BE,24.56,117.5,92.9,62.3,0.06,11.46,109.1,97.6,8.65,Syracuse,ACC,11.45,115.4,104.0,67.6,-0.065,8.15,107.4,99.3,3.25,2021-12-07,Villanova,67.0,Syracuse,53.0,14.0,120.0
Villanova,BE,24.56,117.5,92.9,62.3,0.06,11.46,109.1,97.6,8.65,DePaul,BE,6.74,106.9,100.2,68.8,-0.025,6.63,105.9,99.3,-7.91,2022-01-08,Villanova,79.0,DePaul,64.0,15.0,143.0
Villanova,BE,24.56,117.5,92.9,62.3,0.06,11.46,109.1,97.6,8.65,Butler,BE,3.89,102.6,98.7,63.9,0.008,10.49,108.2,97.7,2.0,2022-03-05,Villanova,78.0,Butler,59.0,19.0,137.0
Villanova,BE,24.56,117.5,92.9,62.3,0.06,11.46,109.1,97.6,8.65,Georgetown,BE,-0.48,104.9,105.4,70.1,-0.11,8.39,106.5,98.1,-1.94,2022-01-22,Villanova,85.0,Georgetown,74.0,11.0,159.0
Villanova,BE,24.56,117.5,92.9,62.3,0.06,11.46,109.1,97.6,8.65,Penn,Ivy,-3.34,106.2,109.5,67.6,0.031,0.98,103.4,102.4,6.82,2021-12-01,Villanova,71.0,Penn,56.0,15.0,127.0
Villanova,BE,24.56,117.5,92.9,62.3,0.06,11.46,109.1,97.6,8.65,La Salle,A10,-4.68,98.9,103.6,67.2,-0.005,0.14,103.0,102.9,-10.37,2021-11-28,Villanova,72.0,La Salle,46.0,26.0,118.0
UCLA,P12,24.26,115.9,91.7,65.2,-0.029,8.5,107.2,98.7,3.67,Arizona,P12,25.96,118.6,92.6,72.2,0.048,6.45,105.9,99.5,-0.78,2022-02-03,UCLA,66.0,Arizona,76.0,-10.0,142.0
UCLA,P12,24.26,115.9,91.7,65.2,-0.029,8.5,107.2,98.7,3.67,Arizona,P12,25.96,118.6,92.6,72.2,0.048,6.45,105.9,99.5,-0.78,2022-03-12,UCLA,76.0,Arizona,84.0,-8.0,160.0
UCLA,P12,24.26,115.9,91.7,65.2,-0.029,8.5,107.2,98.7,3.67,USC,P12,14.14,109.8,95.6,66.2,0.06,5.14,104.8,99.7,-4.72,2022-02-12,UCLA,64.0,USC,67.0,-3.0,131.0
UCLA,P12,24.26,115.9,91.7,65.2,-0.029,8.5,107.2,98.7,3.67,Marquette,BE,13.06,109.2,96.2,70.9,0.021,9.5,107.3,97.8,4.04,2021-12-11,UCLA,67.0,Marquette,56.0,11.0,123.0
UCLA,P12,24.26,115.9,91.7,65.2,-0.029,8.5,107.2,98.7,3.67,Colorado,P12,10.64,106.5,95.9,67.4,0.041,5.01,105.5,100.5,-7.62,2022-01-22,UCLA,71.0,Colorado,65.0,6.0,136.0
UCLA,P12,24.26,115.9,91.7,65.2,-0.029,8.5,107.2,98.7,3.67,Oregon,P12,10.33,110.0,99.6,67.9,0.014,7.47,106.3,98.8,3.17,2022-02-24,UCLA,63.0,Oregon,68.0,-5.0,131.0
UCLA,P12,24.26,115.9,91.7,65.2,-0.029,8.5,107.2,98.7,3.67,UNLV,MWC,8.79,107.5,98.7,66.2,-0.02,4.22,104.1,99.9,1.18,2021-11-27,UCLA,73.0,UNLV,51.0,22.0,124.0
UCLA,P12,24.26,115.9,91.7,65.2,-0.029,8.5,107.2,98.7,3.67,Arizona St.,P12,7.94,101.2,93.2,67.3,0.005,9.71,107.4,97.7,8.35,2022-02-05,UCLA,84.0,Arizona St.,87.0,-3.0,171.0
UCLA,P12,24.26,115.9,91.7,65.2,-0.029,8.5,107.2,98.7,3.67,Stanford,P12,6.09,105.2,99.1,65.8,0.075,8.67,106.8,98.2,1.52,2022-01-06,UCLA,,Stanford,,,
UCLA,P12,24.26,115.9,91.7,65.2,-0.029,8.5,107.2,98.7,3.67,Stanford,P12,6.09,105.2,99.1,65.8,0.075,8.67,106.8,98.2,1.52,2022-02-08,UCLA,79.0,Stanford,70.0,9.0,149.0
UCLA,P12,24.26,115.9,91.7,65.2,-0.029,8.5,107.2,98.7,3.67,Washington,P12,5.17,104.1,98.9,69.5,0.078,5.82,105.9,100.1,-2.3,2022-02-28,UCLA,77.0,Washington,66.0,11.0,143.0
UCLA,P12,24.26,115.9,91.7,65.2,-0.029,8.5,107.2,98.7,3.67,Utah,P12,3.86,107.3,103.5,66.2,-0.121,6.09,105.4,99.3,-1.26,2022-01-20,UCLA,63.0,Utah,58.0,5.0,121.0
UCLA,P12,24.26,115.9,91.7,65.2,-0.029,8.5,107.2,98.7,3.67,California,P12,2.38,100.5,98.2,64.1,-0.048,6.07,105.8,99.7,-2.67,2022-01-08,UCLA,60.0,California,52.0,8.0,112.0
UCLA,P12,24.26,115.9,91.7,65.2,-0.029,8.5,107.2,98.7,3.67,Bellarmine,ASun,-2.48,107.9,110.4,62.0,0.113,-1.46,103.2,104.7,12.84,2021-11-22,UCLA,75.0,Bellarmine,62.0,13.0,137.0
UCLA,P12,24.26,115.9,91.7,65.2,-0.029,8.5,107.2,98.7,3.67,Oregon St.,P12,-5.36,105.4,110.8,66.6,-0.108,8.12,106.5,98.3,1.69,2022-02-26,UCLA,94.0,Oregon St.,55.0,39.0,149.0
Auburn,SEC,23.2,112.7,89.5,70.1,-0.021,8.35,106.9,98.6,3.7,Tennessee,SEC,25.1,111.5,86.4,67.4,0.029,11.39,108.5,97.1,4.85,2022-02-26,Auburn,62.0,Tennessee,67.0,-5.0,129.0
Auburn,SEC,23.2,112.7,89.5,70.1,-0.021,8.35,106.9,98.6,3.7,Arkansas,SEC,19.46,109.9,90.4,70.7,0.038,9.08,107.5,98.4,-2.78,2022-02-08,Auburn,76.0,Arkansas,80.0,-4.0,156.0
Auburn,SEC,23.2,112.7,89.5,70.1,-0.021,8.35,106.9,98.6,3.7,Alabama,SEC,16.57,115.2,98.6,71.9,-0.022,12.58,109.4,96.9,10.15,2022-01-11,Auburn,81.0,Alabama,77.0,4.0,158.0
Auburn,SEC,23.2,112.7,89.5,70.1,-0.021,8.35,106.9,98.6,3.7,Loyola Chicago,MVC,16.52,108.6,92.1,64.7,0.012,3.12,104.7,101.6,3.15,2021-11-25,Auburn,62.0,Loyola Chicago,53.0,9.0,115.0
Auburn,SEC,23.2,112.7,89.5,70.1,-0.021,8.35,106.9,98.6,3.7,Mississippi St.,SEC,13.86,109.7,95.8,65.6,-0.087,7.96,106.3,98.3,-1.63,2022-03-02,Auburn,81.0,Mississippi St.,68.0,13.0,149.0
Auburn,SEC,23.2,112.7,89.5,70.1,-0.021,8.35,106.9,98.6,3.7,Florida,SEC,12.67,110.2,97.6,65.4,-0.018,7.6,106.0,98.4,-2.33,2022-02-19,Auburn,62.0,Florida,63.0,-1.0,125.0
Auburn,SEC,23.2,112.7,89.5,70.1,-0.021,8.35,106.9,98.6,3.7,Saint Louis,A10,11.45,109.3,97.8,67.9,-0.021,3.38,104.8,101.4,2.33,2021-12-18,Auburn,74.0,Saint Louis,70.0,4.0,144.0
Auburn,SEC,23.2,112.7,89.5,70.1,-0.021,8.35,106.9,98.6,3.7,South Carolina,SEC,7.53,101.5,93.9,70.5,0.105,8.85,107.7,98.8,-0.24,2022-01-04,Auburn,81.0,South Carolina,66.0,15.0,147.0
Auburn,SEC,23.2,112.7,89.5,70.1,-0.021,8.35,106.9,98.6,3.7,Mississippi,SEC,6.02,105.7,99.7,65.2,-0.07,7.43,106.2,98.8,-1.8,2022-01-15,Auburn,80.0,Mississippi,71.0,9.0,151.0
Auburn,SEC,23.2,112.7,89.5,70.1,-0.021,8.35,106.9,98.6,3.7,Missouri,SEC,3.01,104.1,101.1,65.6,-0.02,10.34,107.1,96.7,2.07,2022-01-25,Auburn,55.0,Missouri,54.0,1.0,109.0
Auburn,SEC,23.2,112.7,89.5,70.1,-0.021,8.35,106.9,98.6,3.7,Georgia,SEC,-3.99,106.7,110.6,68.6,-0.024,8.0,105.7,97.7,-2.35,2022-02-05,Auburn,74.0,Georgia,72.0,2.0,146.0
Auburn,SEC,23.2,112.7,89.5,70.1,-0.021,8.35,106.9,98.6,3.7,South Florida,Amer,-6.83,90.9,97.7,65.0,-0.015,3.92,104.1,100.2,-3.53,2021-11-19,Auburn,58.0,South Florida,52.0,6.0,110.0
Iowa,B10,22.72,120.5,97.8,69.7,-0.061,7.31,107.1,99.8,-6.82,Purdue,B10,22.36,121.0,98.6,66.1,0.022,8.81,108.0,99.2,-3.54,2021-12-03,Iowa,70.0,Purdue,77.0,-7.0,147.0
Iowa,B10,22.72,120.5,97.8,69.7,-0.061,7.31,107.1,99.8,-6.82,Purdue,B10,22.36,121.0,98.6,66.1,0.022,8.81,108.0,99.2,-3.54,2022-03-13,Iowa,75.0,Purdue,66.0,9.0,141.0
Iowa,B10,22.72,120.5,97.8,69.7,-0.061,7.31,107.1,99.8,-6.82,Illinois,B10,18.75,112.0,93.3,67.2,0.033,10.44,109.0,98.6,1.39,2022-03-06,Iowa,72.0,Illinois,74.0,-2.0,146.0
Iowa,B10,22.72,120.5,97.8,69.7,-0.061,7.31,107.1,99.8,-6.82,Michigan,B10,16.61,113.9,97.2,66.7,-0.019,12.15,109.8,97.7,6.27,2022-03-03,Iowa,82.0,Michigan,71.0,11.0,153.0
Iowa,B10,22.72,120.5,97.8,69.7,-0.061,7.31,107.1,99.8,-6.82,Ohio St.,B10,16.24,115.5,99.3,65.0,-0.017,9.83,108.3,98.4,2.31,2022-02-19,Iowa,75.0,Ohio St.,62.0,13.0,137.0
Iowa,B10,22.72,120.5,97.8,69.7,-0.061,7.31,107.1,99.8,-6.82,Wisconsin,B10,15.34,109.3,94.0,66.5,0.105,9.77,108.4,98.6,2.91,2022-01-06,Iowa,78.0,Wisconsin,87.0,-9.0,165.0
Iowa,B10,22.72,120.5,97.8,69.7,-0.061,7.31,107.1,99.8,-6.82,Iowa St.,B12,14.63,103.1,88.5,66.3,0.049,11.25,108.1,96.9,-6.84,2021-12-09,Iowa,53.0,Iowa St.,73.0,-20.0,126.0
Iowa,B10,22.72,120.5,97.8,69.7,-0.061,7.31,107.1,99.8,-6.82,Virginia,ACC,11.23,107.6,96.4,59.5,0.025,7.03,107.3,100.2,-4.06,2021-11-29,Iowa,75.0,Virginia,74.0,1.0,149.0
Iowa,B10,22.72,120.5,97.8,69.7,-0.061,7.31,107.1,99.8,-6.82,Rutgers,B10,10.82,106.9,96.1,64.9,0.001,7.92,108.1,100.2,-10.43,2022-01-19,Iowa,46.0,Rutgers,48.0,-2.0,94.0
Iowa,B10,22.72,120.5,97.8,69.7,-0.061,7.31,107.1,99.8,-6.82,Rutgers,B10,10.82,106.9,96.1,64.9,0.001,7.92,108.1,100.2,-10.43,2022-03-11,Iowa,84.0,Rutgers,74.0,10.0,158.0
Iowa,B10,22.72,120.5,97.8,69.7,-0.061,7.31,107.1,99.8,-6.82,Maryland,B10,10.06,109.4,99.3,66.6,-0.035,9.02,108.5,99.5,-0.52,2022-02-10,Iowa,110.0,Maryland,87.0,23.0,197.0
Iowa,B10,22.72,120.5,97.8,69.7,-0.061,7.31,107.1,99.8,-6.82,Penn St.,B10,9.31,105.3,96.0,62.0,-0.037,9.4,109.4,100.0,-2.83,2022-01-31,Iowa,86.0,Penn St.,90.0,-4.0,176.0
Iowa,B10,22.72,120.5,97.8,69.7,-0.061,7.31,107.1,99.8,-6.82,Minnesota,B10,5.18,107.1,101.9,65.1,0.006,8.87,107.8,98.9,-3.69,2022-01-16,Iowa,81.0,Minnesota,71.0,10.0,152.0
Iowa,B10,22.72,120.5,97.8,69.7,-0.061,7.31,107.1,99.8,-6.82,Nebraska,B10,2.83,105.8,102.9,71.2,-0.057,8.56,107.8,99.3,-3.49,2022-02-25,Iowa,88.0,Nebraska,78.0,10.0,166.0
Purdue,B10,22.36,121.0,98.6,66.1,0.022,8.81,108.0,99.2,-3.54,Iowa,B10,22.72,120.5,97.8,69.7,-0.061,7.31,107.1,99.8,-6.82,2022-01-27,Purdue,83.0,Iowa,73.0,10.0,156.0
Purdue,B10,22.36,121.0,98.6,66.1,0.022,8.81,108.0,99.2,-3.54,North Carolina,ACC,20.13,114.4,94.3,70.2,0.072,9.9,109.0,99.1,3.79,2021-11-20,Purdue,93.0,North Carolina,84.0,9.0,177.0
Purdue,B10,22.36,121.0,98.6,66.1,0.022,8.81,108.0,99.2,-3.54,Illinois,B10,18.75,112.0,93.3,67.2,0.033,10.44,109.0,98.6,1.39,2022-01-17,Purdue,96.0,Illinois,88.0,8.0,184.0
Purdue,B10,22.36,121.0,98.6,66.1,0.022,8.81,108.0,99.2,-3.54,Michigan,B10,16.61,113.9,97.2,66.7,-0.019,12.15,109.8,97.7,6.27,2022-02-10,Purdue,58.0,Michigan,82.0,-24.0,140.0
Purdue,B10,22.36,121.0,98.6,66.1,0.022,8.81,108.0,99.2,-3.54,Wisconsin,B10,15.34,109.3,94.0,66.5,0.105,9.77,108.4,98.6,2.91,2022-03-01,Purdue,67.0,Wisconsin,70.0,-3.0,137.0
Purdue,B10,22.36,121.0,98.6,66.1,0.022,8.81,108.0,99.2,-3.54,Michigan St.,B10,14.76,111.9,97.1,67.5,0.052,10.93,109.4,98.5,3.91,2022-02-26,Purdue,65.0,Michigan St.,68.0,-3.0,133.0
Purdue,B10,22.36,121.0,98.6,66.1,0.022,8.81,108.0,99.2,-3.54,Indiana,B10,14.04,107.0,92.9,67.2,-0.02,8.51,108.1,99.6,-6.23,2022-01-20,Purdue,65.0,Indiana,68.0,-3.0,133.0
Purdue,B10,22.36,121.0,98.6,66.1,0.022,8.81,108.0,99.2,-3.54,Rutgers,B10,10.82,106.9,96.1,64.9,0.001,7.92,108.1,100.2,-10.43,2021-12-09,Purdue,68.0,Rutgers,70.0,-2.0,138.0
Purdue,B10,22.36,121.0,98.6,66.1,0.022,8.81,108.0,99.2,-3.54,Northwestern,B10,9.38,106.6,97.2,67.7,-0.077,7.86,107.8,100.0,-11.01,2022-02-16,Purdue,70.0,Northwestern,64.0,6.0,134.0
Purdue,B10,22.36,121.0,98.6,66.1,0.022,8.81,108.0,99.2,-3.54,Penn St.,B10,9.31,105.3,96.0,62.0,-0.037,9.4,109.4,100.0,-2.83,2022-01-08,Purdue,74.0,Penn St.,67.0,7.0,141.0
Purdue,B10,22.36,121.0,98.6,66.1,0.022,8.81,108.0,99.2,-3.54,Minnesota,B10,5.18,107.1,101.9,65.1,0.006,8.87,107.8,98.9,-3.69,2022-02-02,Purdue,88.0,Minnesota,73.0,15.0,161.0
Purdue,B10,22.36,121.0,98.6,66.1,0.022,8.81,108.0,99.2,-3.54,Butler,BE,3.89,102.6,98.7,63.9,0.008,10.49,108.2,97.7,2.0,2021-12-18,Purdue,77.0,Butler,48.0,29.0,125.0
Purdue,B10,22.36,121.0,98.6,66.1,0.022,8.81,108.0,99.2,-3.54,N.C. State,ACC,3.55,109.6,106.0,66.9,-0.076,6.72,107.0,100.3,-3.18,2021-12-12,Purdue,82.0,N.C. State,72.0,10.0,154.0
Texas,B12,20.88,112.5,91.6,63.8,-0.043,10.68,107.7,97.0,-8.15,Gonzaga,WCC,30.95,120.7,89.7,72.5,-0.039,4.24,104.6,100.3,-2.88,2021-11-13,Texas,74.0,Gonzaga,86.0,-12.0,160.0
Texas,B12,20.88,112.5,91.6,63.8,-0.043,10.68,107.7,97.0,-8.15,Kansas,B12,27.49,119.2,91.7,69.3,0.041,12.6,108.0,95.4,4.13,2022-03-05,Texas,63.0,Kansas,70.0,-7.0,133.0
Texas,B12,20.88,112.5,91.6,63.8,-0.043,10.68,107.7,97.0,-8.15,Baylor,B12,27.04,118.0,91.0,67.4,0.004,10.96,107.4,96.5,-1.89,2022-02-12,Texas,63.0,Baylor,80.0,-17.0,143.0
Texas,B12,20.88,112.5,91.6,63.8,-0.043,10.68,107.7,97.0,-8.15,Texas Tech,B12,25.64,110.7,85.0,66.5,-0.031,10.98,107.8,96.8,-8.24,2022-02-01,Texas,64.0,Texas Tech,77.0,-13.0,141.0
Texas,B12,20.88,112.5,91.6,63.8,-0.043,10.68,107.7,97.0,-8.15,TCU,B12,17.02,108.7,91.7,65.9,0.014,11.74,108.0,96.2,-5.0,2022-01-25,Texas,73.0,TCU,50.0,23.0,123.0
Texas,B12,20.88,112.5,91.6,63.8,-0.043,10.68,107.7,97.0,-8.15,Oklahoma,B12,16.48,111.0,94.6,65.1,-0.054,11.73,107.5,95.8,-2.04,2022-02-15,Texas,80.0,Oklahoma,78.0,2.0,158.0
Texas,B12,20.88,112.5,91.6,63.8,-0.043,10.68,107.7,97.0,-8.15,Oklahoma St.,B12,15.6,103.8,88.2,67.6,-0.074,11.8,108.2,96.4,0.26,2022-01-08,Texas,51.0,Oklahoma St.,64.0,-13.0,115.0
Texas,B12,20.88,112.5,91.6,63.8,-0.043,10.68,107.7,97.0,-8.15,Iowa St.,B12,14.63,103.1,88.5,66.3,0.049,11.25,108.1,96.9,-6.84,2022-01-15,Texas,70.0,Iowa St.,79.0,-9.0,149.0
Texas,B12,20.88,112.5,91.6,63.8,-0.043,10.68,107.7,97.0,-8.15,Seton Hall,BE,13.61,107.1,93.5,67.3,0.033,8.91,107.5,98.6,0.99,2021-12-09,Texas,60.0,Seton Hall,64.0,-4.0,124.0
Texas,B12,20.88,112.5,91.6,63.8,-0.043,10.68,107.7,97.0,-8.15,Kansas St.,B12,12.6,109.6,97.0,66.6,-0.092,11.66,107.3,95.7,-4.37,2022-01-04,Texas,70.0,Kansas St.,57.0,13.0,127.0
Texas,B12,20.88,112.5,91.6,63.8,-0.043,10.68,107.7,97.0,-8.15,West Virginia,B12,11.76,108.3,96.6,68.0,-0.001,12.52,108.4,95.9,-0.37,2022-02-26,Texas,82.0,West Virginia,81.0,1.0,163.0
Texas,B12,20.88,112.5,91.6,63.8,-0.043,10.68,107.7,97.0,-8.15,Stanford,P12,6.09,105.2,99.1,65.8,0.075,8.67,106.8,98.2,1.52,2021-12-19,Texas,60.0,Stanford,53.0,7.0,113.0
North Carolina,ACC,20.13,114.4,94.3,70.2,0.072,9.9,109.0,99.1,3.79,Kentucky,SEC,25.72,120.0,94.3,67.5,-0.043,8.88,106.5,97.6,-2.72,2021-12-18,North Carolina,69.0,Kentucky,98.0,-29.0,167.0
North Carolina,ACC,20.13,114.4,94.3,70.2,0.072,9.9,109.0,99.1,3.79,Duke,ACC,25.15,121.1,95.9,67.3,-0.01,8.22,107.8,99.6,-4.58,2022-03-05,North Carolina,94.0,Duke,81.0,13.0,175.0
North Carolina,ACC,20.13,114.4,94.3,70.2,0.072,9.9,109.0,99.1,3.79,Virginia Tech,ACC,18.86,115.0,96.1,63.3,-0.062,7.88,107.4,99.5,-0.53,2022-02-19,North Carolina,65.0,Virginia Tech,57.0,8.0,122.0
North Carolina,ACC,20.13,114.4,94.3,70.2,0.072,9.9,109.0,99.1,3.79,Wake Forest,ACC,15.56,110.7,95.1,70.6,-0.001,4.3,106.3,102.0,-9.39,2022-01-22,North Carolina,76.0,Wake Forest,98.0,-22.0,174.0
North Carolina,ACC,20.13,114.4,94.3,70.2,0.072,9.9,109.0,99.1,3.79,Notre Dame,ACC,15.25,112.4,97.2,65.6,0.017,7.81,107.1,99.3,2.7,2022-01-05,North Carolina,73.0,Notre Dame,78.0,-5.0,151.0
North Carolina,ACC,20.13,114.4,94.3,70.2,0.072,9.9,109.0,99.1,3.79,Miami FL,ACC,14.8,113.9,99.1,67.7,0.088,8.63,107.5,98.8,0.38,2022-01-18,North Carolina,57.0,Miami FL,85.0,-28.0,142.0
North Carolina,ACC,20.13,114.4,94.3,70.2,0.072,9.9,109.0,99.1,3.79,Clemson,ACC,11.36,110.1,98.8,66.3,-0.083,6.77,107.0,100.2,-0.41,2022-02-08,North Carolina,79.0,Clemson,77.0,2.0,156.0
North Carolina,ACC,20.13,114.4,94.3,70.2,0.072,9.9,109.0,99.1,3.79,Boston College,ACC,4.55,104.5,100.0,64.9,-0.08,5.61,105.7,100.1,-6.99,2022-01-02,North Carolina,91.0,Boston College,65.0,26.0,156.0
North Carolina,ACC,20.13,114.4,94.3,70.2,0.072,9.9,109.0,99.1,3.79,Louisville,ACC,3.59,103.0,99.4,67.0,0.001,7.52,107.6,100.1,1.52,2022-02-01,North Carolina,90.0,Louisville,83.0,7.0,173.0
North Carolina,ACC,20.13,114.4,94.3,70.2,0.072,9.9,109.0,99.1,3.79,N.C. State,ACC,3.55,109.6,106.0,66.9,-0.076,6.72,107.0,100.3,-3.18,2022-02-26,North Carolina,84.0,N.C. State,74.0,10.0,158.0
North Carolina,ACC,20.13,114.4,94.3,70.2,0.072,9.9,109.0,99.1,3.79,Charleston,CAA,2.27,104.7,102.4,73.5,-0.035,-0.75,103.0,103.8,1.38,2021-11-16,North Carolina,94.0,Charleston,83.0,11.0,177.0
North Carolina,ACC,20.13,114.4,94.3,70.2,0.072,9.9,109.0,99.1,3.79,Georgia Tech,ACC,1.2,100.4,99.2,68.0,-0.021,6.42,107.0,100.6,-6.33,2021-12-05,North Carolina,79.0,Georgia Tech,62.0,17.0,141.0
Saint Mary's,WCC,19.53,110.1,90.6,63.6,0.039,6.89,106.8,99.9,3.31,Gonzaga,WCC,30.95,120.7,89.7,72.5,-0.039,4.24,104.6,100.3,-2.88,2022-02-12,Saint Mary's,58.0,Gonzaga,74.0,-16.0,132.0
Saint Mary's,WCC,19.53,110.1,90.6,63.6,0.039,6.89,106.8,99.9,3.31,Gonzaga,WCC,30.95,120.7,89.7,72.5,-0.039,4.24,104.6,100.3,-2.88,2022-03-08,Saint Mary's,69.0,Gonzaga,82.0,-13.0,151.0
Saint Mary's,WCC,19.53,110.1,90.6,63.6,0.039,6.89,106.8,99.9,3.31,San Francisco,WCC,17.38,110.5,93.1,68.9,-0.042,5.18,105.5,100.3,2.23,2022-01-27,Saint Mary's,72.0,San Francisco,70.0,2.0,142.0
Saint Mary's,WCC,19.53,110.1,90.6,63.6,0.039,6.89,106.8,99.9,3.31,Notre Dame,ACC,15.25,112.4,97.2,65.6,0.017,7.81,107.1,99.3,2.7,2021-11-22,Saint Mary's,62.0,Notre Dame,59.0,3.0,121.0
Saint Mary's,WCC,19.53,110.1,90.6,63.6,0.039,6.89,106.8,99.9,3.31,Colorado St.,MWC,14.45,112.9,98.4,65.4,0.121,5.02,104.9,99.9,-2.32,2021-12-04,Saint Mary's,58.0,Colorado St.,74.0,-16.0,132.0
Saint Mary's,WCC,19.53,110.1,90.6,63.6,0.039,6.89,106.8,99.9,3.31,BYU,WCC,12.94,110.1,97.2,68.0,0.026,5.01,105.0,100.0,5.74,2022-01-08,Saint Mary's,43.0,BYU,52.0,-9.0,95.0
Saint Mary's,WCC,19.53,110.1,90.6,63.6,0.039,6.89,106.8,99.9,3.31,Utah St.,MWC,12.63,109.8,97.1,66.8,-0.133,4.59,104.8,100.2,3.3,2021-12-02,Saint Mary's,60.0,Utah St.,58.0,2.0,118.0
Saint Mary's,WCC,19.53,110.1,90.6,63.6,0.039,6.89,106.8,99.9,3.31,Santa Clara,WCC,10.83,111.8,101.0,70.8,-0.014,2.35,103.0,100.6,-1.82,2022-02-08,Saint Mary's,72.0,Santa Clara,77.0,-5.0,149.0
